"Name","Url","Telephone","Latitude","Longitude","Address","County","Tags"
"Solas Eco Garden Centre","https://www.ecogardenshop.ie/","00353579373330","53.1517969","-7.1690203","Dublin Road Business Park, Bracklone, Portarlington, R32 RPX8","Laois","Activity,Experience,Gardening,Nature and Wildlife,Learning,Gardens,Attraction,Garden,Shopping,Cafe,Food and Drink,Local Produce,Restaurant,Activity Operator,Food Shops "
"Solas Ireland Walks & Hikes","https://solasireland.com/","00353863497775","55.19571552429384","-7.543780484033164","Dunree, Linsfort, Buncrana, ","Donegal","Activity,Experience,Walking ,Walking,Activity Operator,Nature and Wildlife,Tour"
"Sólás na Mara","https://www.solasnamara.ie/","003535846052","52.05437929999999","-7.5455647","Helbhic Head, Helvick, Ring, ","Waterford","Activity,Food and Drink,Cafe"
"Solas Visitor Centre","https://visitsolas.ie/","003539765035","54.12077799999999","-10.100855","Aghleam, Blacksod, ","Mayo","Activity,Experience,Attraction,Museums and Attraction,Cafe,Food and Drink,Food Shops ,Shopping,Tour"
"SOLE Seafood & Grill","https://www.sole.ie/","0035315442300","53.34204010000001","-6.2627738","18-19 William St S, , D02 KV76","Dublin","Activity,Food and Drink,Restaurant,Local Produce,Seafood"
"CARA Organic Beauty Spa at Lough Eske Castle Hotel","https://www.lougheskecastlehotel.com/luxury-spa-ireland","00353749725100","54.6885871","-8.066311800000001","Lough Eske Castle Hotel, Lough Eske, Lougheask Demesne, , F94 HX59","Donegal","Activity,Experience,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa"
"Solstice Arts Centre","https://solsticeartscentre.ie/","00353469092300","53.6501175","-6.685872499999999","Railway St, Dillonsland, Navan, ","Meath","Activity,Experience,Art Gallery,Attraction,Venue,Comedy,Music,Cafe,Food and Drink,Activity Operator"
"Solve A Mystery","https://solveamystery.com/collections/ireland","","53.3444276","-6.260859399999999","College Green, , ","Dublin","Activity,Activity Operator,Tour"
"Goma Contemporary Gallery","https://www.facebook.com/gomawaterford","00353871961923","52.2594229","-7.105234899999999","6 Lombard St, , ","Waterford","Activity,Experience,Art Gallery,Attraction"
"Sonairte Food and Craft Market","https://sonairte.ie/","00353419827572","53.678076","-6.257022","The Ecology Centre, The Nitch, Laytown, ","Meath","Activity,Experience,Food and Drink,Restaurant,Food Shops ,Shopping"
"Sonairte Visitor Eco-Centre and Gardens","https://sonairte.ie/","00353419827572","53.6780762","-6.257022","Sonairte, Ninch, Laytown, ","Meath","Activity,Experience,Agriculture,Nature and Wildlife,Food and Drink,Restaurant,Gardening,Learning,Activity Operator,Gardens,Attraction,Garden,Natural Landscape,Cafe,Local Produce"
"Songwriter Tours of Dublin","http://www.songwritertours.com/","00353862600050","53.3412885","-6.260723599999999","Phil Lynott Statue, Harry Street, , ","Dublin","Activity,Experience,Activity Operator,Tour,Walking"
"Soundwave Surf School","https://www.soundwave.ie/","00353830192615","53.9726393","-10.0848447","Keel East, , F28 TF66","Mayo","Activity,Experience,Learning,Surfing,Activity Operator"
"South Coast Sailing","http://www.southcoastsailing.net","00353862623727","52.1489706","-6.99222","Waterford Harbour Sailing Club, The Harbour, Dunmore East, X91 XV1X","Waterford","Activity,Experience,Sailing,Activity Operator,Boat,Tour"
"South County","https://www.thesouthcounty.com/","00353214891574","51.87617580000001","-8.440028400000001","W Douglas St, Douglas, T12 CKD6","Cork","Activity,Food and Drink,Experience,Pubs and Bar"
"South Mayo Family Research Centre","http://www.mayoroots.com/","00353949541214","53.623485","-9.222428","South Mayo Family Research Centre, Main Street, Ballinrobe, ","Mayo","Activity,Experience,Tracing Your Ancestors,Attraction,Museums and Attraction"
"South Meath Golf Course","https://www.southmeathgolf.com/","00353469431471","53.5288925","-6.8149662","Longwood Road, Carberstown, , ","Meath","Golf Course,Activity,Experience,Golf,Activity Operator"
"South Tipperary Arts Centre","https://www.southtippartscentre.ie/","00353526127877","52.3530864","-7.6986341","Nelson St, Burgagery-Lands West, Clonmel, ","Tipperary","Activity,Experience,Craft,Shopping,Learning,Art Gallery,Attraction"
"South East Charters & Sea Tours","https://www.facebook.com/seatours.ie/","00353872437148","52.2206117","-6.9325606",", Duncannon, ","Wexford","Activity,Experience,Fishing,Angling,Activity Operator,Boat,Tour"
"Southern County Fishing Resort & Activities Resort","https://www.facebook.com/southerncountyresort","00353599157773","52.67525499999999","-6.836907999999998","1 Chapel Ln, Muine Bheag, , R21 P299","Carlow","Activity,Fishing,Angling,Activity Operator,Food Shops ,Shopping"
"Sovereign Sailing","https://www.sovereignsailing.com/","00353214774145","51.7005572","-8.518091","Sovereign Sailing, Old-Fort, Kinsale, ","Cork","Activity,Experience,Cruising,Sailing,Activity Operator,Nature and Wildlife,Boat,Tour"
"Spa Seafoods Deli","https://www.spaseafoods.ie/","00353667136901","52.2752193","-9.7825434","Spa Rd, Knockanush West, Tralee, ","Kerry","Activity,Food and Drink,Experience,Seafood,Restaurant"
"Spanish Armada Viewpoint",,"","53.86723920000001","-9.868549600000003","Unnamed Road, Bolinglanna, Co., Bolinglanna, , ","Mayo","Activity,Experience,Attraction,Beach"
"Spanish Point",,"","52.8466428","-9.4397015","Breaffy South, Spanish Point, ","Clare","Activity,Experience,Surfing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Attraction,Beach,Nature and Wildlife"
"Spanish Point","https://www.blueflag.global/show-site?siteId=6624","","52.843133","-9.4332912","Spanish Point Beach, Dough, Spanish Point, ","Clare","Activity,Experience,Surfing,Activity Operator,Attraction,Beach,Natural Landscape,Nature and Wildlife"
"Spanish Point Golf Club","http://www.spanishpointgolfing.com","00353657084198","52.83967149999999","-9.4310754","Spanish Point Rd, Dough, Miltown Malbay, , ","Clare","Golf Course,Activity,Experience,Golf,Activity Operator"
"Specialty Golf Trips","http://www.specialtygolftrips.com","00353526170630","52.3742794","-7.7207434","Specialty Golf Tours, Clashaniska Lower, Ard Gaoithe Business Park, , ","Tipperary","Activity,Experience,Golf,Activity Operator,Tour"
"Specialized Ireland","https://www.specialized.com/ie/en","0035319631335","53.2935017","-6.431446999999999","Brownsbarn Dr, Citywest Business Campus, , ","Dublin","Activity,Cycling"
"Sphere Within Sphere",,"","53.3438105","-6.255884399999999","South-East Inner City, , ","Dublin","Activity,Attraction,Public Sculpture"
"Spice Indian Restaurant","https://www.spicerestaurant.net/","00353539122011","52.3415618","-6.462888299999999","Monck St, Ferrybank South, , ","Wexford","Activity,Food and Drink,Experience,Restaurant"
"Spiddal Angling School","http://www.spiddalanglingschool.com/","00353876405601 ","53.25602496563009","-9.313821404889723","Mr Diarmuid Thornton, Bothuna, Spiddal, ","Galway","Activity,Experience,Fishing,Angling,Learning,Activity Operator,Nature and Wildlife"
"Spike Island","https://www.spikeislandcork.ie/","00353212373455","51.833324129594544","-8.2866229908185","Spike Island, Cobh, ","Cork","Activity Experience Island Attraction Offshore Island Museums and Attraction Natural Landscape Cafe Food and Drink Activity Operator Tour Walking"
"Spillane's Bar & Restaurant","https://www.spillanesbar.com/","00353667139125","52.303059","-10.040086","Fahamore, Castlegregory, ","Kerry","Activity,Food and Drink,Experience,Restaurant,Pubs and Bar,Seafood"
"Spiller's Lane Craft Shop & Art Gallery","https://www.facebook.com/SpillersLaneGallery/","00353238834815","51.6228351","-8.8912449","Spillers Ln, Maulnaskehy, Clonakilty, ","Cork","Activity,Experience,Craft,Shopping,Shopping Centres and Department Store,Food Shops "
"Wild Atlantic Way Day Tours","https://wildatlanticwaydaytours.com/","0035391778778","53.3850224","-8.9521376","Drumbaun, , H91 HYK8","Galway","Activity,Experience,Activity Operator,Tour"
"The Spirit Store","https://www.spiritstore.ie/","00353429352697","54.0089765","-6.3900726","George's Quay, Marsh North, Dundalk, ","Louth","Activity,Food and Drink,Experience,Venue,Comedy,Music,Pubs and Bar"
"Splash Sports","http://splashsports.ie","00353872778236","52.2801818","-10.0259199","Sandy bay, Magherabeg, Castlegregory, ","Kerry","Activity,Kayaking,Activity Operator,Kitesurfing,Windsurfing,Surfing"
"Splashworld","https://splashworld.ie/","0035351390176","52.16191269999999","-7.147152699999999","Splashworld, Tramore East, Tramore, ","Waterford","Activity,Experience,Swimming,Swimming Pools and Water Park,Venue,Fitness and Leisure,Swimming Pool,Activity Operator"
"Springmount Garden Centre","https://www.springmount.ie/","00353539421368","52.6287431","-6.306933199999999","Ballyminaun, Ballycanew, Y25 D825","Wexford","Activity,Experience,Gardening,Nature and Wildlife,Gardens,Attraction,Garden,Shopping,Cafe,Food and Drink,Food Shops "
"Squirrel's Scramble Tree Adventure Park","https://www.squirrelsscramble.ie","00353864506626","53.18156980000001","-6.105525800000001","Squirrel's Scramble, Kilruddery Demesne East, Bray, ","Wicklow","Activity,Zip Lining,Activity Operator,Adventure Park"
"Srón Bhroin (Brandon Point)",,"","52.287827","-10.1605821","Murirrigane, Brandon, ","Kerry","Activity,Experience,Bird Watching,Nature and Wildlife,Attraction,Beach"
"SS Crete Boom – Ballina’s Concrete Ship","https://www.northmayo.ie/visit-the-ss-crete-boom-the-fabled-concrete-ship-in-ballina","","54.1354899","-9.138465799999999","The Woodlands, Belleek, ","Mayo","Activity,Experience"
"St Audoen's Church","https://heritageireland.ie/places-to-visit/st-audoens-church/","0035316770088","53.3437268","-6.274235900000001","High St, Merchants Quay, , ","Dublin","Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St. Carthage's Cathedral Lismore","https://www.stcarthagescathedral.ie/visit/","003535854975","52.13984660000001","-7.929216500000001","10 Church Ln, Lismore, P51 CP46","Waterford","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery"
"Saint Catherine's Church","http://saintcatherines.ie/","0035314735100","53.3429489","-6.281226500000001","Thomas St, Saint Catherine's, Dublin, D08 DNA7","Dublin","Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St. Fethlimidh’s Cathedral","https://kilmorecathedralcavan.wordpress.com/","00353494337168","53.9797368452996","-7.414743376998899",", Kilmore, ","Cavan","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery"
"St. Fin Barre's Cathedral","https://www.corkcathedral.com/","00353214963387","51.89436269999999","-8.4801597","Bishop St, The Lough, , ","Cork","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Food Shops ,Shopping,Tour"
"St George's Heritage & Visitor Centre","https://stgeorgesheritagevisitorcentre.ie/","00353719621757","53.94688959999999","-8.0948333","St Mary's Cl, Townparks, Carrick-On-Shannon, , N41 KP62","Leitrim","Activity,Experience,Learning,Attraction,Museums and Attraction,Tour"
"St. John's Theatre & Arts Centre","http://www.stjohnstheatrelistowel.com","00353(0)6822566","52.444971","-9.486143","The Square, Listowel, ","Kerry","Activity,Experience,Traditionally Irish,Activity Operator"
"St Kevin's Bus Service","https://www.glendaloughbus.com/","0035312818119","53.065661","-6.225996",", Roundwood, ","Wicklow","Activity,Experience,Transport,Coach,Road"
"St Kilian's Heritage Centre","https://stkiliansheritagecentre.ie/","00353469242433","53.8125213","-6.9574976","Heritage centre, St Kilians, Millstream, Glebe, Mullagh, A82 HW77","Cavan","Activity,Experience,Attraction,Museums and Attraction,Shopping,Cafe,Food and Drink,Tour"
"St. Laserian's Cathedral","https://carlowtourism.com/attraction/stlaserianscathedral/","00353599721570","52.73602979999999","-7.025358899999999","Oldleighlin, , ","Carlow","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St Laurence's Gate - Drogheda Walls","https://www.discoverboynevalley.ie/boyne-valley-drive/heritage-sites/st-laurences-gate-drogheda-walls","00353419872843","53.71591","-6.347102","Laurence Street, Drogheda, ","Louth","Activity,Experience,Attraction,Historic Houses and Castle"
"St Mary's Collegiate Church","https://youghal.ie/organisation/st-marys-collegiate-church/","003532425386","51.9551125","-7.853379199999999","Emmet Pl, Youghal-Lands, Youghal, ","Cork","Activity Experience Attraction Historic Houses and Castle Church Abbey Monastery Churches  Abbeys and Monastery"
"St. Mary's Pro Cathedral","https://www.procathedral.ie/","0035318745441","53.3509196","-6.258848599999999","Pro-Cathedral House, 83 Marlborough Pl, North City, Dublin, D01 TX49","Dublin","Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St. Mel's Cathedral","http://longfordparish.com","00353433346465","53.726839460381285","-7.7962130686260025",", Longford Town, ","Longford","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St Michan's Church",,"0035318724154","53.347458","-6.275396","Church Street, Dublin City, ","Dublin","Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St Moling's Trail - Driving Route","https://carlowtourism.com/attraction-category/touring-routes/","00353599131554","52.60085459910663","-6.927646676305017","Carlow Tourist Information Office, College Road, Carlow town, , ","Carlow","Activity,Experience,Activity Operator,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Historic Houses and Castle,Museums and Attraction,Ruins"
"St. Mullins Ecclesiastical Village",,"","52.49129964229148","-6.929015935814846","Saint Mullins Village, , ","Carlow","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St Patrick's Cross Carndonagh","https://www.govisitinishowen.com/directory/donagh-cross/","00353749363451","55.24992959999999","-7.272096200000001","Gort Glebe, Carndonagh, ","Donegal","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St Patrick’s Gateway Centre","https://www.facebook.com/stpatricksgatewaycentreltd","0035351843589","52.26027699999999","-7.114178799999999","Patrick St, , ","Waterford","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery,Venue,Music"
"St. Patrick's Trail - Driving Route","http://trails.carlowtourism.com/st-patricks-trail","00353599131554","52.83657","-6.928555","Carlow Tourist Inforamtion Office, College Street, Carlow, , ","Carlow","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery,Museums and Attraction,Ruins,Historic Houses and Castle"
"St. Patricks Well - Clonmel",,"00353526122960","52.362071","-7.761667",", Clonmel, ","Tipperary","Activity,Experience,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St Peter's Tin Church Laragh","https://www.facebook.com/TinChurchLaragh/","00353878957680","54.0482431","-6.7718267","Laragh, , A75 RH32","Monaghan","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery"
"St. Stephen's Green","https://heritageireland.ie/places-to-visit/st-stephens-green/","0035314757816","53.3395626419277","-6.260346496047987","St. Stephen's Green, Dublin City Centre, ","Dublin","Activity,Public Park,Nature and Wildlife"
"St Aidan's Cathedral","https://www.staidanscathedral.ie/","00353539235777","52.5028662","-6.5709015","Cathedral St, Enniscorthy, ","Wexford","Activity,Experience,Attraction,Historic Houses and Castle,Church Abbey,Monastery,Churches, Abbeys and Monastery"
"St Ann's Church","https://stann.dublin.anglican.org/","0035316767727","53.3409992","-6.2581792","18 Dawson St, Dublin, D02 YV57","Dublin","Activity,Church Abbey,Monastery,Attraction,Churches, Abbeys and Monastery"
"St Anne's Park and Rose Gardens","https://www.dublincity.ie/residential/parks/dublin-city-parks/visit-park/st-annes-park","0035318338898","53.3693","-6.17541",", Raheny, ","Dublin","Activity,Gardens,Attraction,Garden,Nature and Wildlife"
